message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=10.588455, y=11.116197])";"30";"turtlesim1.sim";"1695476436.852367477";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.571777, y=11.116197])";"30";"turtlesim2.sim";"1695476436.850257800";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.555096, y=11.116197])";"30";"turtlesim3.sim";"1695476436.849058985";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.571774, y=11.116197])";"30";"turtlesim1.sim";"1695476436.836110547";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.555096, y=11.116197])";"30";"turtlesim2.sim";"1695476436.833997765";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.538415, y=11.116197])";"30";"turtlesim3.sim";"1695476436.832830521";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.555093, y=11.116197])";"30";"turtlesim1.sim";"1695476436.820629924";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.538415, y=11.116197])";"30";"turtlesim2.sim";"1695476436.817853129";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.521734, y=11.116197])";"30";"turtlesim3.sim";"1695476436.816517995";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.538412, y=11.116197])";"30";"turtlesim1.sim";"1695476436.804231123";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.521734, y=11.116197])";"30";"turtlesim2.sim";"1695476436.801659867";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.505053, y=11.116197])";"30";"turtlesim3.sim";"1695476436.801025090";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.521731, y=11.116197])";"30";"turtlesim1.sim";"1695476436.788181041";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.505053, y=11.116197])";"30";"turtlesim2.sim";"1695476436.786399224";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.488372, y=11.116197])";"30";"turtlesim3.sim";"1695476436.784903389";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.505050, y=11.116197])";"30";"turtlesim1.sim";"1695476436.771957298";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.488372, y=11.116197])";"30";"turtlesim2.sim";"1695476436.770095363";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.471691, y=11.116197])";"30";"turtlesim3.sim";"1695476436.768516765";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.488369, y=11.116197])";"30";"turtlesim1.sim";"1695476436.756642653";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.471691, y=11.116197])";"30";"turtlesim2.sim";"1695476436.753791357";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.455010, y=11.116197])";"30";"turtlesim3.sim";"1695476436.753097255";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.471688, y=11.116197])";"30";"turtlesim1.sim";"1695476436.740201010";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.455010, y=11.116197])";"30";"turtlesim2.sim";"1695476436.738353778";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.438329, y=11.116197])";"30";"turtlesim3.sim";"1695476436.736438118";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.455007, y=11.116197])";"30";"turtlesim1.sim";"1695476436.723912627";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.438329, y=11.116197])";"30";"turtlesim2.sim";"1695476436.722221845";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.421648, y=11.116197])";"30";"turtlesim3.sim";"1695476436.721108705";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.438326, y=11.116197])";"30";"turtlesim1.sim";"1695476436.708309832";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.421648, y=11.116197])";"30";"turtlesim2.sim";"1695476436.705771214";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.404967, y=11.116197])";"30";"turtlesim3.sim";"1695476436.704865556";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.421644, y=11.116197])";"30";"turtlesim1.sim";"1695476436.692125585";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.404967, y=11.116197])";"30";"turtlesim2.sim";"1695476436.689715024";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.388286, y=11.116197])";"30";"turtlesim3.sim";"1695476436.688532166";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.404963, y=11.116197])";"30";"turtlesim1.sim";"1695476436.675887867";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.388286, y=11.116197])";"30";"turtlesim2.sim";"1695476436.674460385";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.371605, y=11.116197])";"30";"turtlesim3.sim";"1695476436.673176275";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.388282, y=11.116197])";"30";"turtlesim1.sim";"1695476436.660290473";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.371605, y=11.116197])";"30";"turtlesim2.sim";"1695476436.658106282";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.354923, y=11.116197])";"30";"turtlesim3.sim";"1695476436.656894899";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.371601, y=11.116197])";"30";"turtlesim1.sim";"1695476436.644314200";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.354923, y=11.116197])";"30";"turtlesim2.sim";"1695476436.642563871";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.338242, y=11.116197])";"30";"turtlesim3.sim";"1695476436.640425962";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.354920, y=11.116197])";"30";"turtlesim1.sim";"1695476436.627961843";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.338242, y=11.116197])";"30";"turtlesim2.sim";"1695476436.625884208";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.321561, y=11.116197])";"30";"turtlesim3.sim";"1695476436.625053984";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.338239, y=11.116197])";"30";"turtlesim1.sim";"1695476436.612613608";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.321561, y=11.116197])";"30";"turtlesim2.sim";"1695476436.610256284";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.304880, y=11.116197])";"30";"turtlesim3.sim";"1695476436.608665502";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.321558, y=11.116197])";"30";"turtlesim1.sim";"1695476436.596591488";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.304880, y=11.116197])";"30";"turtlesim2.sim";"1695476436.594102043";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.288199, y=11.116197])";"30";"turtlesim3.sim";"1695476436.592556487";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.304877, y=11.116197])";"30";"turtlesim1.sim";"1695476436.580241061";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.288199, y=11.116197])";"30";"turtlesim2.sim";"1695476436.578649609";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.271518, y=11.116197])";"30";"turtlesim3.sim";"1695476436.577041963";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.288196, y=11.116197])";"30";"turtlesim1.sim";"1695476436.564029243";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.271518, y=11.116197])";"30";"turtlesim2.sim";"1695476436.562346150";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.254837, y=11.116197])";"30";"turtlesim3.sim";"1695476436.560395765";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.271515, y=11.116197])";"30";"turtlesim1.sim";"1695476436.548375235";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.254837, y=11.116197])";"30";"turtlesim2.sim";"1695476436.545937980";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.238156, y=11.116197])";"30";"turtlesim3.sim";"1695476436.544797538";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.254834, y=11.116197])";"30";"turtlesim1.sim";"1695476436.532194941";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.238156, y=11.116197])";"30";"turtlesim2.sim";"1695476436.529670740";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.221475, y=11.116197])";"30";"turtlesim3.sim";"1695476436.528455112";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.238153, y=11.116197])";"30";"turtlesim1.sim";"1695476436.515924371";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.221475, y=11.116197])";"30";"turtlesim2.sim";"1695476436.514231196";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.204794, y=11.116197])";"30";"turtlesim3.sim";"1695476436.513148286";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.221472, y=11.116197])";"30";"turtlesim1.sim";"1695476436.499770550";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.204794, y=11.116197])";"30";"turtlesim2.sim";"1695476436.498251964";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.188113, y=11.116197])";"30";"turtlesim3.sim";"1695476436.497171397";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.204791, y=11.116197])";"30";"turtlesim1.sim";"1695476436.484332285";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.188113, y=11.116197])";"30";"turtlesim2.sim";"1695476436.482142288";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.171432, y=11.116197])";"30";"turtlesim3.sim";"1695476436.481011613";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.188110, y=11.116197])";"30";"turtlesim1.sim";"1695476436.468079145";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.171432, y=11.116197])";"30";"turtlesim2.sim";"1695476436.465942988";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.154751, y=11.116197])";"30";"turtlesim3.sim";"1695476436.464579962";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.171429, y=11.116197])";"30";"turtlesim1.sim";"1695476436.451915723";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.154751, y=11.116197])";"30";"turtlesim2.sim";"1695476436.450474529";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.138070, y=11.116197])";"30";"turtlesim3.sim";"1695476436.449188342";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.154748, y=11.116197])";"30";"turtlesim1.sim";"1695476436.436528209";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.138070, y=11.116197])";"30";"turtlesim2.sim";"1695476436.434053329";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.121389, y=11.116197])";"30";"turtlesim3.sim";"1695476436.432851865";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.138067, y=11.116197])";"30";"turtlesim1.sim";"1695476436.420085980";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.121389, y=11.116197])";"30";"turtlesim2.sim";"1695476436.418542369";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.104708, y=11.116197])";"30";"turtlesim3.sim";"1695476436.416422337";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.121386, y=11.116197])";"30";"turtlesim1.sim";"1695476436.403874203";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.104708, y=11.116197])";"30";"turtlesim2.sim";"1695476436.401984417";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.088027, y=11.116197])";"30";"turtlesim3.sim";"1695476436.401078056";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.104705, y=11.116197])";"30";"turtlesim1.sim";"1695476436.387979763";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.088027, y=11.116197])";"30";"turtlesim2.sim";"1695476436.386004073";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.071346, y=11.116197])";"30";"turtlesim3.sim";"1695476436.384970950";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.088024, y=11.116197])";"30";"turtlesim1.sim";"1695476436.371830572";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.071346, y=11.116197])";"30";"turtlesim2.sim";"1695476436.369724416";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.054665, y=11.116197])";"30";"turtlesim3.sim";"1695476436.368621000";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.071343, y=11.116197])";"30";"turtlesim1.sim";"1695476436.356377412";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.054665, y=11.116197])";"30";"turtlesim2.sim";"1695476436.353985274";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.037984, y=11.116197])";"30";"turtlesim3.sim";"1695476436.353065992";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.054662, y=11.116197])";"30";"turtlesim1.sim";"1695476436.340338118";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.037984, y=11.116197])";"30";"turtlesim2.sim";"1695476436.337765380";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.021303, y=11.116197])";"30";"turtlesim3.sim";"1695476436.336528738";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.037981, y=11.116197])";"30";"turtlesim1.sim";"1695476436.324189462";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.021303, y=11.116197])";"30";"turtlesim2.sim";"1695476436.321600007";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.004622, y=11.116197])";"30";"turtlesim3.sim";"1695476436.320944408";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.021300, y=11.116197])";"30";"turtlesim1.sim";"1695476436.308083466";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.004622, y=11.116197])";"30";"turtlesim2.sim";"1695476436.306336895";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.987941, y=11.116197])";"30";"turtlesim3.sim";"1695476436.304348861";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10.004619, y=11.116197])";"30";"turtlesim1.sim";"1695476436.291912937";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.987941, y=11.116197])";"30";"turtlesim2.sim";"1695476436.290414345";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.971260, y=11.116197])";"30";"turtlesim3.sim";"1695476436.289138951";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.987938, y=11.116197])";"30";"turtlesim1.sim";"1695476436.276666645";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.971260, y=11.116197])";"30";"turtlesim2.sim";"1695476436.274294167";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.954579, y=11.116197])";"30";"turtlesim3.sim";"1695476436.272729359";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.971257, y=11.116197])";"30";"turtlesim1.sim";"1695476436.260052628";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.954579, y=11.116197])";"30";"turtlesim2.sim";"1695476436.258591844";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.937898, y=11.116197])";"30";"turtlesim3.sim";"1695476436.257224397";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.954576, y=11.116197])";"30";"turtlesim1.sim";"1695476436.243708136";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.937898, y=11.116197])";"30";"turtlesim2.sim";"1695476436.242284738";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.921217, y=11.116197])";"30";"turtlesim3.sim";"1695476436.240789270";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.937895, y=11.116197])";"30";"turtlesim1.sim";"1695476436.228472671";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.921217, y=11.116197])";"30";"turtlesim2.sim";"1695476436.225867026";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.904536, y=11.116197])";"30";"turtlesim3.sim";"1695476436.224524541";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.921214, y=11.116197])";"30";"turtlesim1.sim";"1695476436.212328181";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.904536, y=11.116197])";"30";"turtlesim2.sim";"1695476436.209666866";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.887855, y=11.116197])";"30";"turtlesim3.sim";"1695476436.208462353";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.904533, y=11.116197])";"30";"turtlesim1.sim";"1695476436.196285348";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.887855, y=11.116197])";"30";"turtlesim2.sim";"1695476436.193712422";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.871174, y=11.116197])";"30";"turtlesim3.sim";"1695476436.192374293";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.887852, y=11.116197])";"30";"turtlesim1.sim";"1695476436.180058734";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.871174, y=11.116197])";"30";"turtlesim2.sim";"1695476436.178277063";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.854493, y=11.116197])";"30";"turtlesim3.sim";"1695476436.177080250";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.871171, y=11.116197])";"30";"turtlesim1.sim";"1695476436.163837046";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.854493, y=11.116197])";"30";"turtlesim2.sim";"1695476436.161789466";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
